oil_proxy,rpoil,woprod,woinv,wip,usip,uscpi
7.575744377358138e-12,-42.69724678139693,-5.555107695947072,12.445136509981467,-14.746269935470764,-14.225452725033279,-0.839494135900793
7.575744377358138e-12,-46.40615416429432,-5.443870236451858,13.376302345275917,-14.319977269970536,-14.796496687908075,-0.7671614021865025
-5.614220395992424,-45.69727372456782,-6.819846138753746,14.22282251578065,-13.62975344821092,-14.099360041935483,-0.5504765936775016
7.575744377358138e-12,-46.47414112772327,-7.900252143728949,13.298505809404674,-13.720780115430955,-13.234292791608482,-0.1903753763180589
7.575744377358138e-12,-39.90948806764476,-7.2998238127484,13.494550545154766,-13.514682773816787,-12.496587119680157,0.02506456338460339
4.100417398007576,-36.739249794998955,-9.1936542595206,13.325557299909974,-13.811031717371463,-12.178234489210126,0.24004135703381735
7.575744377358138e-12,-30.39686263115061,-8.783499042902804,12.53912001795345,-13.672600282184135,-12.158935797478932,0.5259600650384186
7.575744377358138e-12,-33.473646085388,-8.001916766196246,12.561774963968787,-13.205191331452795,-11.267911894590213,0.8110636081223106
7.575744377358138e-12,-35.58451411787729,-8.024104268092742,13.206272008432506,-13.861650669319943,-11.757876979590264,1.0243591031364758
-0.6399735009924242,-33.24473391346652,-7.586955913621068,13.05549074775945,-13.323787167100193,-11.518833223157174,1.2372006166190772
7.575744377358138e-12,-34.650947162973466,-6.265286084849322,13.410390219913666,-13.15417510211671,-10.781544195315803,1.6615294004056977
-1.5353016419924244,-41.33997580291151,-6.742057399146233,12.815162087930844,-13.21604590759,-10.34955659467522,1.9434182410477092
7.575744377358138e-12,-46.18601164953134,-6.213103916575392,14.06344524464555,-13.790363958385626,-10.266568414223968,2.0840652403228432
7.575744377358138e-12,-48.26229098644279,-6.517318088254342,14.696017163217789,-13.018522032841815,-9.841733011684198,2.434819721290694
-0.18956629899242425,-43.472135519697304,-5.9329017269953965,14.200770196643361,-12.311310054849855,-9.407519720570576,2.644683386982706
7.575744377358138e-12,-42.15632910898245,-7.11237199637344,14.748812962083093,-12.398359911376588,-9.510825283884913,2.7843482141548748
7.575744377358138e-12,-42.88379219525024,-8.286356406522145,14.920901469473165,-12.114750556976844,-9.210149766571249,3.1326592594368776
7.575744377358138e-12,-44.80298974466211,-7.973908935539384,15.227020201120581,-11.827446871591064,-9.533796575837698,3.4104372158271303
-1.3552462879924243,-49.33344832969618,-8.450708540829737,15.637973395532299,-12.179357778095095,-9.353896582689742,3.4797613087247328
7.575744377358138e-12,-55.9936479402304,-7.436368907522365,15.672216458680168,-12.165515339704427,-9.048495629543993,3.618265485990946
7.575744377358138e-12,-55.40382841432651,-7.732626787006211,15.556051956980696,-12.285111539871593,-9.152173838335898,3.8256627259038964
0.20915943500757575,-58.328961845000634,-7.713725985435758,15.298427015132006,-11.913479398353445,-8.677147370210946,3.963688972799673
7.575744377358138e-12,-55.20245322270165,-6.942499079960271,14.759363372315761,-11.909560961233751,-7.922413461512804,4.376628307000772
-5.333741962992423,-63.781422144750536,-6.836791367479464,15.351820768804942,-11.612788013129318,-7.5012609042451,4.650976901575859
7.575744377358138e-12,-78.03776782594466,-6.19751377286957,15.82925876756758,-11.03033702383027,-6.96941377509296,4.856245533350091
7.575744377358138e-12,-74.71655440533331,-5.775662020283562,17.059038902034786,-11.070232458562998,-6.597579809672425,4.856245533350091
7.575744377358138e-12,-76.46712067583451,-6.069825314003083,16.028536984934135,-10.740817511522891,-6.580342388782526,5.129283245635804
-5.023511549992424,-77.55463682783505,-6.219600527197144,16.223280871328143,-9.959238133890892,-5.548056565000934,5.401577491481419
7.575744377358138e-12,-66.52875649993169,-6.9811241697641435,16.046180803993707,-9.313848676718692,-5.023617832268258,5.469535360219879
7.575744377358138e-12,-57.97018431639711,-6.24893098768257,16.146589976088876,-8.796750769449716,-4.493403850798643,5.673132308729691
-0.6560623929924243,-51.79763872338907,-5.731558052077844,16.495320576954896,-8.050688463225754,-3.8568327822203514,5.943951702417621
7.575744377358138e-12,-49.139042954747424,-6.387408587878099,16.5995242976428,-7.818570686821204,-3.6997987904762795,6.28144780407024
7.575744377358138e-12,-56.22396261473827,-6.564988386923233,16.533256918389725,-6.781762143704327,-3.1169203048738154,6.68494532528814
7.575744377358138e-12,-61.56015912631531,-5.566234982393098,17.387942664776006,-6.417505105485986,-2.756046723014606,6.886085185256661
7.575744377358138e-12,-60.20542580334387,-4.756466387095998,17.885636324527695,-5.677673360614278,-1.9029115079446228,6.953042000613948
1.6996799790075756,-58.29455699408035,-4.474136078552419,17.948917853205785,-4.811806957399483,-1.2774861993842705,7.220421839054211
7.575744377358138e-12,-63.82770817090642,-3.9558876477558442,18.374985550295378,-3.691954326372354,-0.24644427700485494,7.420488594683832
7.575744377358138e-12,-59.370347335595284,-4.610386414620507,17.301055601847565,-4.039297679559638,-0.06606507873146938,7.686623149635238
7.575744377358138e-12,-56.678276260599944,-3.772845394771366,17.381473638151647,-3.8412852855194046,-0.20213430218626627,7.952051308122577
7.575744377358138e-12,-56.76901118214528,-4.980511399491888,17.0180950385527,-3.9036854215532912,-0.06552225908194487,8.150661105285508
7.575744377358138e-12,-50.290924552726835,-3.686757627425095,17.36729247345329,-3.453718325241539,-0.08384405086871993,8.546701226895209
7.575744377358138e-12,-51.14476023893758,-3.679140680628734,17.131812108564304,-3.8467638648404545,0.20051157689806587,8.744134657266898
0.3596725630075757,-58.26280495548494,-5.065720783984943,18.651190073162752,-3.3517003441078828,0.542751628724659,8.941179055996827
7.575744377358138e-12,-64.66700544760874,-3.529036887289294,17.86300619203348,-3.4646052632756437,0.1448697141000821,9.072326615777854
7.575744377358138e-12,-60.73035128492555,-3.3191287801298586,16.74258724320123,-2.8364279137189214,1.4038939143229072,9.268726024243847
7.575744377358138e-12,-59.757915110253066,-2.69012997618438,17.66544286999749,-2.8231911588235334,1.7978731688333482,9.399444997106059
7.575744377358138e-12,-64.44905856758828,-3.2329835714244837,17.51213704557506,-2.825609146921977,1.6872566370433333,9.66037143346739
-0.12630706099242425,-61.47430397115727,-2.91684413643884,18.394851977771964,-2.311601225659331,1.9398958644220556,9.79057978519728
7.575744377358138e-12,-55.93174486110786,-2.297748092370739,17.253927811058702,-1.532539068302583,2.3252809327917703,9.920618815225566
7.575744377358138e-12,-57.294103399113055,-2.409179965343583,16.472278574030838,-1.7263458088396533,1.6736543518384792,10.43909048864424
7.575744377358138e-12,-56.48651344363833,-1.7822422151507453,17.2389851151662,-1.7554084503738068,3.22289323287157,10.632826422666938
7.575744377358138e-12,-45.46821546567594,-2.0167928245223266,16.538328822327685,-1.2572736116758847,3.1169976234240266,10.954887892671081
7.575744377358138e-12,-36.00785477028114,-2.2497924478132063,16.28683520241384,-0.8557535046835483,4.017855101448731,11.339997482880904
7.575744377358138e-12,-46.56163698702494,-2.249397261092554,16.620713044852437,-0.19310123448656213,4.752634771703356,11.53199754186329
0.9605858840075757,-50.590670400262866,-1.7455106217687444,17.177448143422225,-0.04772951389458058,5.580089985894631,11.723629666939757
7.575744377358138e-12,-46.615664318012875,-1.6098701327725848,16.783019566620624,0.2639988451773547,5.4076944090506345,11.914895265573023
7.575744377358138e-12,-43.785270048324094,-2.12705932777817,17.60521894027545,0.6788100714773577,6.003844650686688,12.042202730252825
7.575744377358138e-12,-35.26138542468544,-1.3866293314599716,16.744648092540274,1.1787462599658625,6.687703511268978,12.359764127641483
7.575744377358138e-12,-31.854868899235612,-0.8284927671020341,16.856465810237864,1.4638396051502127,6.619819626896742,12.676320264097626
4.016847353007576,-37.067516458451394,-0.13117378019023818,16.527060927386742,1.9175506414848087,7.48426578375927,12.991877483978556
7.575744377358138e-12,-30.473397675661886,0.7517912396472184,15.865541013421648,2.45282799551768,8.12973196605509,13.243608265116336
7.575744377358138e-12,-31.53203943383545,0.6503879691251768,17.028004951621483,2.7767477908786873,8.255679557026326,13.431991366353714
7.575744377358138e-12,-44.23108544440947,1.1969191317252807,16.63687740365731,3.335388215200453,9.452973108919878,13.620020252838913
7.575744377358138e-12,-49.94333366290971,1.1753833723537355,17.472265313501566,4.1409368266917,10.155266184383038,13.682618063959637
7.575744377358138e-12,-56.24717077948836,1.9750589471536841,17.4165030394621,4.677105346862334,10.181359484616905,13.745176714733077
7.575744377358138e-12,-50.77108016964928,0.9796689946790593,17.16796025952783,4.898085857528372,10.780120889757313,13.745176714733077
-2.1762023009924243,-59.26329147061699,-0.20649347248013328,16.120700894217975,5.792532597522779,11.268509446659834,13.932618194168128
7.575744377358138e-12,-57.016812427350914,0.4799795409917351,15.824979091512319,6.154315753643743,12.017636297034642,14.057384273983644
7.575744377358138e-12,-55.74916596496274,1.8247438668731775,15.237620176933774,6.5954741264856125,13.065000538168022,14.306450405228816
7.575744377358138e-12,-56.70255075875181,2.3554467838571327,15.753303307309238,7.097554681061467,13.963022526560053,14.554897737994963
7.575744377358138e-12,-49.72342068783735,3.134289944562852,16.012990910033523,7.770892747340099,14.814702192157313,14.740828997013352
7.575744377358138e-12,-55.110285174640524,2.915448343675507,17.97512260534404,7.620825215220634,15.685160833936152,14.864591389048314
-0.7622865659924243,-64.79240825078716,2.634334177503888,17.70825097234956,7.556832112855773,15.993171608373302,14.926415193181413
7.575744377358138e-12,-74.11454297545464,4.456107508790183,17.64007254235605,7.344016727187238,16.50039952540044,15.049948253980574
7.575744377358138e-12,-78.08210638432331,4.998251610475791,17.340816604575593,8.127004451228743,16.618192004784248,15.049948253980574
-2.4473884729924245,-84.77701260258601,4.825261808106006,16.648993982621505,7.815964629332541,16.701654449522266,15.049948253980574
7.575744377358138e-12,-82.14250342141472,4.622092333842147,18.140359724170935,7.74142038909298,17.054822876145067,15.173328898873478
7.575744377358138e-12,-86.21765949535612,3.827190192996113,19.382987972926117,7.98443341658043,17.69621714768192,15.419634442113306
-0.3519516109924243,-94.76070365552602,3.415781627018305,17.850241043857068,7.7828979801275295,17.06328452543994,15.542560087586253
7.575744377358138e-12,-91.97775289295751,3.2220727955334496,17.994520531396915,7.678938937616465,16.709687048106616,15.787958983742897
7.575744377358138e-12,-97.3492451446867,1.7291781887204252,18.16466505799326,8.02044323105497,18.740146776577035,15.91043297333249
7.575744377358138e-12,-86.16581276300766,1.8607812347509025,17.463981437042662,8.255498880953724,18.562332939028977,15.971613764473034
7.575744377358138e-12,-90.22794019799721,2.04077352738409,18.98601128570874,8.550944871068339,19.35632938133233,16.215963305720607
-2.745740018992424,-101.6688623884281,3.3095842711045407,18.93853524048427,8.713448706748522,19.30055072835455,16.337914540346787
7.575744377358138e-12,-114.88276736816312,3.0458752589693177,18.748780167547125,8.593921021214044,19.68032507258954,16.52056299295026
7.575744377358138e-12,-105.03563146211138,3.3985131813699354,19.836444298907963,9.542534827524776,20.13952525893376,16.702878449101718
7.575744377358138e-12,-108.7942438221167,3.8778432707701995,18.497871029157636,8.965717008984484,20.669225000596384,16.702878449101718
-1.7579983289924244,-88.91663581463303,3.3981396958818095,18.480700504271226,9.7677593143747,20.848509486630746,16.76357647827939
7.575744377358138e-12,-72.79256629734672,1.2217329613251877,18.180686621563723,9.828259896617851,21.103822878847495,17.42883445038217
7.575744377358138e-12,-70.51587095645831,0.9275872867649468,18.58183131253884,10.753052748971356,21.834592899893607,17.489093566396605
7.575744377358138e-12,-69.73023279653799,-0.6812349955218906,18.540299858776848,10.815070040169303,21.67170198167446,17.489093566396605
7.575744377358138e-12,-58.65260640779658,1.6463536390456284,19.087698412483633,11.507099522732688,22.299654877977048,17.90989370641705
7.575744377358138e-12,-53.13214998170105,1.478594852757169,18.455346776933993,11.938216009441987,22.708545780380064,18.149558290877053
-1.2424645119924242,-41.92879426381694,1.5458691114581598,17.833384974072942,12.58522971193571,22.311807088772127,18.56759413405291
7.575744377358138e-12,-47.43972242090524,2.313742840478426,17.472396741964417,13.16242382401839,23.6146654761111,18.7462187721992
7.575744377358138e-12,-37.82234346460092,2.2822041985839405,16.895750668850496,14.102562316226795,24.090514465858803,18.924524911564845
7.575744377358138e-12,-33.71022822328695,1.0508279608538942,16.65389520602389,15.029735627568584,24.85508501457963,19.161772946927954
7.575744377358138e-12,-29.874731754555683,2.66792904539102,16.437180435574078,14.784651567125252,24.856883101098333,19.457543644651196
7.575744377358138e-12,-22.606232790562046,3.5545080886095093,16.74185023428754,15.148882377172129,25.14489957359268,19.870158435768417
0.7096637450075757,-21.369601733627746,3.602123874119343,15.96033159858905,15.650387217445768,25.544654232947835,20.45667038100828
7.575744377358138e-12,-36.25888250830292,4.583714924321612,15.921185382008048,16.636629997932346,26.270805885410027,20.3981737428968
7.575744377358138e-12,-25.270819937788417,5.336845137835098,15.276525524460112,17.139195751508908,26.455218204317873,20.573561101506357
-0.7298180599924243,-15.780378782909338,5.032898933199476,15.7840415909493,17.239138923232247,26.54646501974173,21.155973930105233
7.575744377358138e-12,-22.76112472544122,5.947179295484148,16.055201339856694,17.6002403764777,26.408157665064266,21.44591324600549
7.575744377358138e-12,-18.005350719481157,7.144122237804822,16.231034001119156,18.084119695348534,26.089291585034402,21.44591324600549
3.9335058170075756,-10.34853695718607,7.157878294592365,16.344697698191908,17.861510933829948,26.498302902839953,21.965694953367233
7.575744377358138e-12,-12.910798833421154,7.7953111328499745,15.743679655856909,18.19244633827884,26.198197953559543,22.138356866766003
0.6374754800075757,-9.170393716851436,8.58626023712327,16.070795881159825,18.555669638704103,26.21552015064185,22.310721172582475
7.575744377358138e-12,-28.355448787325997,6.780830836961513,17.061460709028324,18.912506492379975,25.94386347442787,22.54007907129244
-1.3064702789924243,-25.066666104782712,6.66305477616288,15.540990447577542,17.559005654708187,25.28338419063101,23.111182850843875
7.575744377358138e-12,-25.192829005411568,5.983129984456582,13.880042441226465,18.387360658762702,24.6697087223655,23.338714234557415
-0.47290633199242427,-33.59219713503137,6.942903637496556,15.806496530623122,17.453139904979196,24.41177056617886,23.39551628095819
7.575744377358138e-12,-33.14026703874606,5.588465200107066,16.94998207159631,17.01171629845112,24.177980466499207,23.56572908801138
7.575744377358138e-12,-29.259530811718207,4.578916712385308,16.195351895277668,16.991311833745954,23.50933965549666,24.074636038758513
0.9661455240075757,-33.18373995669651,2.250761389673926,14.095758748477351,16.747707416507524,22.89144171890547,24.299988246802855
2.0124643970075757,-37.27073487006351,5.139294196976834,15.050955490694719,16.04969317572545,22.314193956659096,24.13102171829007
7.575744377358138e-12,-33.48690068977612,5.3945304553431015,15.663534323571525,16.59696410003238,22.129803457100195,24.13102171829007
1.7600117360075758,-39.843115779238076,4.7010149309546705,16.006590658205937,15.912426463683857,21.778325703383302,24.524833760303864
7.575744377358138e-12,-54.854762978119794,4.556118369241858,16.115670071313502,15.583961914902432,21.328688246393483,24.243697786549205
-7.232375139992424,-66.94324136439673,5.076246302942764,16.03047102183757,15.314449424244515,20.80269965389442,24.187375622289323
-1.9071329749924242,-68.6305213784704,4.4627592892672965,16.598938959295424,15.391760125266558,20.848619581141293,24.13102171829007
7.575744377358138e-12,-67.0558539889102,3.198873154889043,17.222065127256315,16.446385123572497,21.415099412280995,24.299988246802855
7.575744377358138e-12,-61.92757846201687,3.3387377528797515,18.473143804757683,16.175676428048234,21.43710097437122,24.468669759950785
0.030215420007575745,-45.87425696665997,3.0412875507581703,17.885204439675817,17.14511388766175,22.24180312987579,24.749174852711576
7.575744377358138e-12,-39.01892140431033,2.2560503960974074,16.54305347104662,17.844791588684643,22.64660495512726,25.196352791850927
7.575744377358138e-12,-36.31543125257451,3.1193997923637653,17.603439730026707,18.223433503996205,23.081863468353276,25.30783552357559
1.1217104020075757,-42.08261345209746,2.9038135736552704,18.022324482823592,18.41886389047818,24.026224534187463,25.363530317552204
7.575744377358138e-12,-36.890111703745674,3.5942963404750117,17.35372002023439,18.82237256184777,23.79388207491496,25.585999819763288
7.575744377358138e-12,-31.960254317050328,3.184082445643071,17.6383371237215,19.16547321708896,23.82637414189935,25.863392508035872
0.7893563340075758,-27.681145078480995,3.984285755037945,15.826711172293358,19.461945729800448,23.970643877598377,26.029459526549886
7.575744377358138e-12,-30.70478377842352,6.055167184960965,18.000018019362415,19.57109238357748,23.638222703148926,26.250454091630104
7.575744377358138e-12,-40.23844871369215,6.197546238445966,18.156881733100022,19.921369111188767,24.14570898531497,26.415880101232688
1.6736048180075758,-29.07889036995516,3.760406712282247,18.08544637102625,19.580476741758503,23.65802789506438,26.581032905080065
1.9961480310075757,-18.21666805408387,4.564328734152696,18.47721192736003,20.692874289128895,24.232275295132865,27.02011154682907
7.575744377358138e-12,-10.241462377166329,6.8854844984998635,18.389616869420365,20.667914307561773,24.54968207307013,27.566262549381236
-0.028947432992424256,-17.0911705322049,7.650451488650333,19.391633817339425,20.720401492575263,24.322169539816855,27.729527891769862
0.7627046180075757,-33.90414317770444,6.092082507333316,19.573907564058914,20.4259915094579,23.60181374014519,27.348159954745256
7.575744377358138e-12,-34.13039408400408,6.087894219965619,18.99808016814177,20.268015642582725,23.621733226930814,27.184270270424236
0.8940317220075757,-25.4674980530458,4.9030088641009115,19.797387885328476,20.72918165083695,23.76800913017297,27.293559898788658
-0.007174350992424255,-25.66452847131012,5.809562011083926,20.99869839561461,21.466706048863557,24.186818692364227,27.620713952850224
7.575744377358138e-12,-23.436528579605294,6.471006530973909,21.366903202890626,21.337505250376807,23.997851321722862,28.055261078800413
2.4548953370075757,-34.79442713954404,7.434999001841106,22.325956240777487,22.281776407127552,24.624344557581253,28.379936688687508
7.575744377358138e-12,-27.72342538220539,8.724375012537848,22.257018738106808,23.187445973112233,24.74936417439551,28.27182857005016
7.575744377358138e-12,-25.302603813712665,9.052990449557228,22.576436950908715,23.51738763925465,25.569966607210404,28.325897238574726
0.8677237060075758,-22.219886849332624,10.812154176214108,22.881628938998347,24.250911840910078,25.49863442050173,28.59580293549118
7.575744377358138e-12,-16.264437885049006,10.377798643869028,22.87539029939535,24.089236994644182,25.696956881709752,29.026142491496557
2.6572864930075757,-15.116772686418301,10.349066150705312,23.602178019588223,25.38543245377008,26.302815912016,29.24061978550992
-0.7236122609924243,-9.678937292202193,10.27194088371607,23.262938183797587,25.36186986512672,25.812681863335115,29.454638058746696
7.575744377358138e-12,-10.02975685665956,10.224607382048362,24.034481512794173,26.012619206999943,26.242853900063437,29.614851711174424
7.575744377358138e-12,-1.1206596430382092,9.77156844465776,24.48853021828461,26.345747001121367,27.055169255698615,30.04083744587024
-0.9271917039924242,-7.2661874576645005,11.987274660541289,24.693438330817685,26.269324242429946,26.236073323179824,30.412092181488674
7.575744377358138e-12,-0.5850050780277911,12.61151914877155,24.30854338475922,26.954734636792978,26.996070932898704,30.517912297183443
7.575744377358138e-12,9.296717300994146,11.198598925446504,23.107554544670734,27.007436768579453,27.077412640840294,30.570780392519964
-1.6672926519924243,11.202652549640447,12.052471113241836,23.847874980977053,27.410022285863135,27.15631088223489,30.88740334832505
7.575744377358138e-12,25.195954431920143,12.891967835224023,24.790871789069797,27.85916389680864,28.098061230230257,31.41289063216084
7.575744377358138e-12,15.525062820731648,12.4312678364156,26.3671775626608,28.006339245437346,28.284554490783364,31.883479735902142
-3.2285237239924243,4.335714857075459,11.929429827346212,25.558276029115973,28.359837149080363,29.00434178535977,31.883479735902142
2.1197729210075757,12.17712360632919,12.318763251233804,25.653228986693193,29.133636894984022,29.462450978519087,31.83130128441826
7.575744377358138e-12,14.144284015290168,12.698433079359802,25.459935583436845,29.193514501427273,30.13903217157383,32.247968553902865
3.0058310390075755,26.194374548282042,13.125638277743974,26.718615013673798,29.429265587447503,29.982399500320696,32.61113367418909
7.575744377358138e-12,23.517933833519237,13.521328120676799,26.977422237663745,30.156581794408396,30.116656755139616,32.92137177203733
7.575744377358138e-12,17.32666003213717,13.732815531606093,28.12498716063169,29.780320009575462,30.28109452543862,32.869732214989995
0.2883430640075757,29.411679551929637,13.217510194359193,27.37315326908879,30.447963593391137,30.688415661083127,32.92137177203733
7.575744377358138e-12,33.039668319107136,13.002635472395696,28.097237237359877,30.537100108516256,30.365114048145244,33.53897538209367
7.575744377358138e-12,42.57444545606745,13.060297041025706,28.531451653457452,30.856742475883777,30.56791188687356,34.152788050972276
-1.7250305109924242,42.12625429235891,12.46009059086964,28.88450161114463,30.940639491986246,28.714626272973987,35.52024415298956
7.575744377358138e-12,36.97207423384168,12.590398906521614,29.062563265169388,31.51713260379364,29.95908444039486,35.67103583775736
7.575744377358138e-12,30.72737025224768,13.221830066101802,28.93444573530246,32.57669814230081,30.977053530533226,35.16751010119276
2.916772207007576,32.64707585446001,13.608615316459236,29.299326846942904,33.23677880776671,31.57112931727363,35.16751010119276
-0.20465893999242427,41.783513839557145,12.951987978204443,28.00021368483067,33.11127775008413,31.689245540553145,35.77143745261708
7.575744377358138e-12,35.62794703169493,12.83582679430333,28.99232217980432,33.977596295171224,31.73289839636027,35.82160048351602
-1.8893189099924244,37.51734861551614,12.635795103557712,28.971393488955528,34.29168140457449,31.919935482442725,35.9719387729192
7.575744377358138e-12,47.268914251867045,12.72581805650293,29.18155282297994,34.70048195156312,32.34881742450233,36.4714403109715
7.575744377358138e-12,48.74816795702657,12.117953694866628,28.966024445103017,35.37507177014248,32.209074761941565,36.7699479953169
-1.2414646329924244,48.52827929523505,11.976141650538239,28.874979475936698,35.7018257189884,32.57348859937059,37.018025522693165
7.575744377358138e-12,52.7320657447936,13.377437624466438,29.37352740732001,36.02647297427683,32.542640919581515,37.561639413919124
7.575744377358138e-12,50.44485802786198,12.961315777231448,29.388510585939912,36.41825087923809,32.88847104306279,38.00422680960469
-1.1840092499924242,37.5073058727005,12.568006578532959,29.59002416567489,36.799378166307974,32.71526549137667,37.51234190244509
-1.0727311389924243,29.817251197236487,13.03129403606772,30.181060621564598,37.05587899327446,32.67086564164583,37.067567262621424
7.575744377358138e-12,30.596491375191476,12.529997651430676,31.012128094857644,38.24067549176084,32.584748079987605,37.11708447086278
1.7175376120075758,34.43632332692226,12.22982267574389,29.560699889834154,38.88073341263993,33.63383712765676,37.660161589376116
7.575744377358138e-12,21.457146942610507,11.749812705850218,29.64111043916205,39.46206739374804,33.14221754495196,37.825952194999445
7.575744377358138e-12,29.31508812398431,12.10117966639109,30.334393163588175,39.6737396279222,34.162185821526975,38.21303710835332
-0.7444881279924243,30.966430073041806,11.994993002746696,29.666711247871376,40.3259648580098,34.34310275068793,38.73170185767333
7.575744377358138e-12,36.14477455812721,12.320211674454413,29.993508426627614,40.46141331237425,35.06571164642577,39.031318805873184
7.575744377358138e-12,34.93188316173513,11.67239909991531,31.02740618198243,41.374359190423206,35.10676991919411,39.443766471565596
7.575744377358138e-12,40.84262309606106,11.136576561819084,31.27884939106923,41.523377537378224,35.113834061610135,39.67517368951144
7.575744377358138e-12,50.13105328776078,11.838851515728038,30.888234403382967,41.970265754161005,35.06895872834991,39.85307493617961
7.575744377358138e-12,47.65758959210933,10.945665257633891,30.108882314148673,42.399516935790814,35.2608267713519,39.8838982561914
1.1402694320075757,57.1430379008533,12.01615712262469,29.93873286297776,42.463252792388914,35.60737302979419,40.30675828073527
7.575744377358138e-12,64.38708106391539,12.939929795830494,28.883244247481457,43.119577141183186,35.12710184511275,40.61460772084513
7.575744377358138e-12,72.92413390896354,12.541669074169931,28.68803497956901,43.534087241314694,35.65779896859766,41.397424129132446
-0.8878845679924243,69.53281250052487,13.14519573576763,29.15452640080605,43.74679722104537,35.6500135720986,41.686806469427324
7.575744377358138e-12,70.50985842839634,13.25940101725314,29.330646959166984,45.22150256339688,35.36305050349313,42.03098400614476
-2.567445011992424,72.81762935254847,13.507826080227915,28.852627574265057,44.676965815246774,35.033617166114254,42.272474869890175
4.2200239880075765,82.63298312214346,13.750584320109056,30.41673079299744,44.36295828205181,34.78855745248029,42.629639059164674
7.575744377358138e-12,88.83138629875157,12.950290686857215,29.4118108289249,44.7918061112681,34.04107081594526,42.86080975571542
7.575744377358138e-12,99.02674407551262,13.380222823056101,29.00217488384658,43.90765373099191,33.535648187008064,43.45081496252783
7.575744377358138e-12,104.57321171545442,13.406583725043447,28.714194675361455,44.17060252878548,33.37123496624724,44.49318684224443
7.575744377358138e-12,103.49507149724457,14.409954751126861,29.964568999077073,43.50216806777672,32.844050397373906,45.20479338159487
7.575744377358138e-12,90.16233945025448,12.794859689988243,30.729095730246854,42.59814631668684,31.34904924849468,45.05583492076539
-0.8103959229924242,78.53625327758124,11.41695353234877,31.200754586057656,41.57951600177063,26.9482285013421,45.14130755073268
-5.355466026992424,48.9818856388012,12.86962935194424,31.372878093659324,40.02283265619462,27.888750413465573,44.277745910776844
7.575744377358138e-12,21.917426990297542,12.65306531512806,31.829902020385816,37.28159210189256,26.65300497112355,42.491336501495084
-2.225182945992424,-10.923929713867608,11.563181304847376,32.61247937830058,34.01637909601732,23.68403632386844,41.66457599608691
7.575744377358138e-12,-9.436672246612318,10.033776811954112,32.83216792637177,31.14624346610799,21.288688223942415,41.917333429313544
7.575744377358138e-12,-16.180684868431342,10.75994059609775,32.63749850199724,31.98853812612799,20.63679385582367,42.28093765245808
1.8787171970075758,4.230936160619763,10.483975907194917,32.505076791212105,31.493930310430358,19.02679590314193,42.182160598330825
7.575744377358138e-12,7.833268909654407,10.695034544804685,32.16856303089685,31.680090972549067,18.1216146145876,42.282818173550595
2.9073265600075757,24.929375395240413,10.124342079666121,31.504126657251277,32.24713279323191,17.046474871856446,42.42985940681524
7.575744377358138e-12,40.469608879861084,10.407052157110911,30.785750934992734,33.219528093939175,16.613942396580228,43.25639539235942
7.575744377358138e-12,32.13691116256547,11.580734099741449,31.501202680523306,34.10046965199757,17.660533991003035,43.22659440684379
7.575744377358138e-12,42.12624969115211,10.872908501038637,31.92700873957756,34.921028129959154,18.759709493698494,43.560880385931796
0.7076300910075757,39.655992816773164,11.537018480776624,31.762025190154986,36.04447806692377,19.509532551738857,43.75378293261542
7.575744377358138e-12,48.11735559414075,12.162524704435555,31.159520845140833,36.52892270049955,19.83336670695968,44.05352643247397
7.575744377358138e-12,50.720239141312504,12.130960188274003,32.491490325054315,37.45607892500169,20.241259402502635,44.38782608696704
1.2375812150075758,45.705935987720295,11.717265324589334,32.27221755278424,38.04433646375497,20.51270833571658,44.43983020244684
7.575744377358138e-12,50.7825255605012,11.941939653817599,32.74690129164776,39.886241339532035,21.65182706255564,44.50468239003146
7.575744377358138e-12,48.54965581731426,12.715188893758523,32.38752973363978,39.75539808456625,22.01724294394637,44.4094594023569
1.5111295260075757,54.63285396206754,13.124445460779043,32.456939205044364,41.20964220648665,22.71189576095594,44.442590726946605
7.575744377358138e-12,58.52056087885671,13.106226124319392,32.07101417052843,41.663485496296346,23.13094575967324,44.465592134734266
7.575744377358138e-12,45.111128618978796,13.191099397146672,32.287583535213116,42.507053192978844,24.622436267864714,44.4136014182767
7.575744377358138e-12,47.17735039454237,13.34193982904776,32.831763048441985,42.31198062353951,24.81435498376527,44.37171313050385
7.575744377358138e-12,48.33520191118538,13.69954613386949,32.64375540132971,42.777337892537446,25.274747684324097,44.558463996639716
7.575744377358138e-12,48.776679640208044,13.610058666423129,33.27787447882076,43.1517069033286,25.69181743218553,44.704493669363615
7.575744377358138e-12,46.63007552869243,14.02231309015724,33.13904735056087,43.382138204300816,25.97231753021208,44.86588830042933
-0.5123249839924243,54.67110193308929,13.877877594793517,34.09343961683919,43.85999354719377,25.73376440134564,45.21346817060885
7.575744377358138e-12,57.11634697750105,14.691910453090259,33.141783202670126,44.434604322314954,25.773388123265306,45.46653185653224
1.0435672960075757,62.3758567141075,14.629921668351926,32.80747268852815,45.60235120905298,26.637524749154124,45.86738500041713
7.575744377358138e-12,62.477943609881436,15.285952505594878,33.00189703583851,46.979664940293844,26.534608681110797,46.19116448849775
7.575744377358138e-12,62.335782682070885,14.960604391593051,32.73792082091302,46.8140649724981,26.09482851873412,46.51209641364028
