DATES,LIP,UNEMP,LCPI,FFR,LPCOM,LRCDUR,LRCND,LRCSV,RRSHOCK,CUMRRSHOCK,CUMRRSHOCKORIG,BCSHOCK,CUMBCSHOCK,MP1_TC,FF4_TC,ED2_TC,ED3_TC,ED4_TC,GS1,EBP,szshock,rrshock83,cumrrshock83,rrshock83b,mp1_vr,ff1_vr,ff4_vr,ed2_vr,ff1_gkgreen,ff4_gkgreen,ed2_gkgreen,wu_xia,lm1,lm2,ltr,lnbr,factor1,factor2,factor3,factor4,factor5
1989.666667,4.15156103,5.3,4.826712456,9.02,5.616552892,3.66619919,4.169575713,4.070256767,0,-3.2891657,-2.4722292,0,0.5549688,0,,-0.0141935,-0.0070968,-0.0070968,8.22,0.3746,1.8306,0,-0.0584282,0,0,,,0,,,0,9.24,6.66057515,8.037478563,3.512917631,3.663638566,0.014020122,-0.310829833,-0.13136769,-0.104197915,-0.288292222
1989.75,4.150570504,5.3,4.831508628,8.84,5.614331761,3.650346504,4.165889729,4.074294904,-0.062635,-3.3518007,-2.5601527,0.222174,0.7771428,-0.0755613,,0.0129032,0.0090323,0.0064516,7.99,0.2763,-0.44221,-0.0035729,-0.0620011,-0.0035729,-0.17223,,,0.01,,,0.0160311,8.89,6.66771986,8.044433768,3.499200901,3.679561173,0.279867123,0.097093401,0.03046672,-0.112713269,-0.05990395
1989.833333,4.153956907,5.4,4.835487941,8.55,5.59541745,3.64010929,4.171845581,4.07487288,0.1344756,-3.2173251,-2.4534744,-0.2088751,0.5682677,-0.1908154,,-0.0455699,-0.0416989,-0.0211183,7.77,0.4661,-1.4962,0.0655228,0.0035217,0.0655228,-0.12435,,,-0.05,,,0.0054619,8.6,6.669371178,8.050480142,3.522854385,3.684921632,0.254030405,0.201135154,-0.068332787,0.109588321,-0.035956062
1989.916667,4.159881023,5.4,4.838660029,8.45,5.567657245,3.645371564,4.184215735,4.082018913,-0.0511646,-3.2684897,-2.5209248,-0.8776547,-0.309387,-0.0956575,,-0.0189462,-0.0150753,-0.0130753,7.72,0.408,-0.14693,-0.0936405,-0.0901188,-0.0936405,-0.16909,,,-0.03,,,-0.0146262,7.97,6.67569711,8.056553583,3.565779182,3.694911226,0.080486165,0.016710598,-0.106172559,0.007076277,-0.208758084
1990,4.153647527,5.4,4.848116365,8.23,5.562065289,3.729421409,4.168694172,4.077893313,0,-3.2684897,-2.5209248,0,-0.309387,-0.1036358,0,-0.0183871,-0.0122581,-0.0122581,7.92,0.1223,-0.45007,0,-0.0901188,0,0,,,0,0,0,0,8.26,6.678845133,8.061013569,3.528593324,3.696798019,0.125473056,-0.000194716,0.004768036,0.104272727,-0.22509261
1990.083333,4.163004267,5.3,4.852030264,8.24,5.566434284,3.666148042,4.172708939,4.082491255,0.3175005,-2.9509892,-2.2091209,-0.0806848,-0.3900717,-0.0105,-0.015,0.015,0.0075,0.0075,8.11,0.2427,1.2819,0.0981878,0.008069,0.0981878,-0.014,-0.01,-0.02,0.02,0.0049314,-0.0155746,0.0004841,8.29,6.682233903,8.064919455,3.430205871,3.684645504,-0.080193587,0.625542662,0.184014045,0.120594945,0.297027326
1990.166667,4.168435749,5.2,4.856706812,8.28,5.585299194,3.662971729,4.176723001,4.087168878,-0.070355,-3.0213442,-2.3010946,-0.0381942,-0.428266,-0.0035,-0.0075806,0.0024194,-0.0000806,-0.001371,8.35,0.35,1.0507,-0.0923568,-0.0842878,-0.0923568,0,0,-0.02,-0.02,-0.0123064,-0.017689,-0.0261724,8.3,6.686484972,8.068308969,3.50813665,3.700733912,-0.18091639,-0.047868994,0.141791489,-0.008981433,-0.356121157
1990.25,4.167388993,5.4,4.85903691,8.26,5.609911259,3.666966101,4.171614198,4.091523921,0,-3.0213442,-2.3010946,0,-0.428266,0,-0.0174194,-0.0174193,-0.0174194,-0.026129,8.4,-0.0302,-0.58345,0,-0.0842878,0,0,0,0,0,0,0,0,8.23,6.692207804,8.071905589,3.565864003,3.704285174,-0.03773459,-0.012680165,0.124861912,-0.068822194,-0.220266512
1990.333333,4.169028321,5.4,4.860587298,8.18,5.623295224,3.645737061,4.17233902,4.094794461,0.0411603,-2.9801839,-2.25671,0.1859241,-0.2423418,0,0,-0.0103226,-0.0103226,-0.0103226,8.32,-0.0717,-0.57636,-0.0158579,-0.1001457,-0.0158579,0,0,0,-0.02,0.0039583,0.0221139,-0.0246465,8.23,6.689847994,8.071562124,3.489543978,3.696128119,0.261709655,-0.036604278,0.038870754,-0.130652012,0.050058903
1990.416667,4.172386809,5.2,4.866764924,8.29,5.624017506,3.646258968,4.177474806,4.097672352,0,-2.9801839,-2.25671,0,-0.2423418,0,0,-0.0096774,-0.0096774,-0.0096774,8.1,0.037,-0.21339,0,-0.1001457,0,0,0,0,0,0,0,0,8.32,6.695551668,8.075582637,3.522972439,3.692174021,0.182261676,-0.102326637,0.070488286,0.029853718,-0.080825652
1990.5,4.171347269,5.5,4.871373227,8.15,5.624342363,3.648890446,4.17633921,4.101088438,-0.0973543,-3.0775382,-2.3229149,0.1565353,-0.0858065,-0.0844397,-0.0664516,-0.0158065,-0.0096774,-0.0183871,7.94,0.0076,-1.1359,-0.1983469,-0.2984926,-0.1983469,-0.13777,-0.07999,-0.1,-0.03,0.0108383,0.0054268,0.0259065,8.05,6.697157697,8.078874258,3.494475195,3.691326458,0.168754892,0.009931573,-0.019255275,0.217255678,-0.151487882
1990.583333,4.174081069,5.7,4.879767019,8.13,5.609581679,3.634502463,4.177229381,4.104129863,0.1683711,-2.9091671,-2.1720876,0.8776377,0.7918311,-0.0533303,-0.0335484,-0.0141935,-0.0103226,-0.0116129,7.78,-0.2701,-0.10383,0.1182041,-0.1802885,0.1182041,0,0,0,0,0.0021929,0.028664,0.0141595,8.06,6.70404664,8.084315776,3.47896057,3.690727745,0.347109805,0.103641988,0.064851155,0.112364153,0.016938866
1990.666667,4.175927621,5.9,4.886582645,8.2,5.604919324,3.645058175,4.17273976,4.102957365,0,-2.9091671,-2.1720876,0,0.7918311,0,0,0,0,0,7.76,-0.0505,1.606,0,-0.1802885,0,0,0,0,0,0,0,0,8.03,6.709548213,8.0881933,3.504355474,3.700610377,0.2173171,0.501676243,0.401191252,0.302698673,0.008506137
1990.75,4.168276328,5.9,4.893352133,8.11,5.593074353,3.623914175,4.163777337,4.102064685,-0.0942083,-3.0033754,-2.2914648,-0.1096345,0.6821966,0.0074526,-0.011281,-0.0167742,0,-0.0103226,7.55,0.1004,0.59769,-0.182533,-0.3628215,-0.182533,-0.01893,-0.01,-0.02999,0,-0.0125266,-0.0065119,-0.0131072,9.52,6.709182382,8.089605166,3.468263955,3.699225746,0.186362458,0.435685468,0.419219456,0.219574982,-0.111961142
1990.833333,4.156509957,6.2,4.895598484,7.81,5.566204812,3.617893526,4.170641803,4.098934015,0.053755,-2.9496204,-2.3074553,0.2390524,0.921249,-0.0157576,-0.0130424,0.0224409,0,-0.0040107,7.31,0.26,-0.95043,0.1195102,-0.2433113,0.1195102,0.01875,0.01,0.01,0.01,0.0185799,0.0784869,0.0544324,7.61,6.711862042,8.09058616,3.507897,3.707848401,0.483559813,0.519992519,0.26957358,0.222471297,0.224663434
1990.916667,4.149661003,6.3,4.899331225,7.31,5.558718166,3.602858496,4.161598144,4.100078094,-0.0827227,-3.0323431,-2.4631736,-2.416306,-1.495057,-0.1617195,-0.0956667,-0.0659893,-0.0522581,-0.010828,7.05,0.1931,-1.2614,0.0785171,-0.1647942,0.0785171,-0.30504,-0.16,-0.19,-0.14,-0.0481907,-0.0644062,-0.0624542,5.53,6.715019684,8.093370611,3.408735565,3.724825581,0.814151051,0.109098224,-0.021615957,-0.048706711,0.082494052
1991,4.145392493,6.4,4.903050083,6.91,5.550437026,3.549243754,4.159476657,4.096924564,0,-3.0323431,-2.4631736,0,-1.495057,-0.2395413,-0.1674193,-0.1780645,-0.1251613,-0.0722581,6.64,0.2213,0.18525,0,-0.1647942,0,-0.13478,-0.1,-0.1,-0.14,0,0,0,8.18,6.718046504,8.098156403,3.089222617,3.732585286,0.60477405,-0.122334168,-0.056859022,0.003983646,-0.082978341
1991.083333,4.138568763,6.6,4.903792198,6.25,5.542282634,3.5751787,4.163155195,4.100558549,-0.2267741,-3.2591172,-2.7140226,-0.127288,-1.622345,-0.1030241,-0.2304378,-0.08947,-0.0904378,-0.0604377,6.27,0.1405,-1.9876,-0.3469664,-0.5117606,-0.3469664,-0.07259,-0.07,-0.21,-0.06,-0.0295951,0.0100581,0.0198223,6.99,6.724553335,8.103131236,2.985126228,3.734187372,0.694240296,0.123717057,0.122389197,0.099742983,-0.241762878
1991.166667,4.133042703,6.8,4.903792198,6.12,5.545255566,3.634634439,4.174741053,4.102825167,0.2594308,-2.9996864,-2.4853877,-0.5566753,-2.17902,-0.0240903,-0.0363364,-0.0656912,-0.0440784,-0.0476267,6.4,0.0952,1.5826,0.2725143,-0.2392463,0.2725143,-0.04695,-0.02,-0.06,-0.09,0.019455,0.004992,-0.0254681,5.53,6.731853074,8.108382493,3.077865103,3.728508738,0.854586665,-0.230654345,-0.108958016,0.049339028,-0.167083185
1991.25,4.135323344,6.7,4.906015245,5.91,5.54576321,3.589390556,4.170193875,4.10852685,0,-2.9996864,-2.4853877,0,-2.17902,-0.0288599,-0.0321398,-0.0334516,-0.0343978,-0.0895162,6.24,0.0926,0.64967,0,-0.2392463,0,-0.18,0,-0.19,-0.21,0,0,0,5.98,6.737085575,8.111478052,3.156915311,3.73090872,0.651534748,-0.271894707,0.177364783,-0.289276439,-0.289759774
1991.333333,4.145025002,6.9,4.909709376,5.78,5.526090186,3.587095867,4.175678743,4.110709916,0.2320168,-2.7676696,-2.226571,0.0604736,-2.118547,-0.1633722,-0.1946344,-0.2030001,-0.1781828,-0.1340322,6.13,0.107,0.14789,0.1427833,-0.096463,0.1427833,0.01938,0.01,-0.02,0,0.0373227,-0.0015692,0.019448,5.92,6.743823587,8.114653799,3.103779178,3.74232543,0.453619982,-0.164112423,0.223353335,0.134022244,-0.257244004
1991.416667,4.154361941,6.9,4.912654886,5.9,5.509914514,3.599474305,4.169142772,4.111234455,0,-2.7676696,-2.226571,0,-2.118547,0.0087522,-0.0090322,0,0.0045161,0.0090322,6.36,0.0332,2.1915,0,-0.096463,0,0,0,0,0,0,0,0,6.74,6.753087799,8.117312462,3.16425067,3.746676553,0.258109013,-0.093813033,0.269911481,0.187940231,-0.447683225
1991.5,4.154832704,6.8,4.914124394,5.82,5.49433635,3.60899715,4.176676954,4.113934749,-0.0594382,-2.8271078,-2.3037942,0.1565353,-1.962011,0,0.0087097,0.0174193,0.0174193,0.0087097,6.31,0.116,0.36654,0.0378419,-0.0586211,0.0378419,0,0,0.01,0.02,0.0135981,0.0272784,0.0411079,5.85,6.758791126,8.11847527,3.146778138,3.74771424,0.06846899,-0.270968828,0.288351647,-0.044621772,-0.432516875
1991.583333,4.155701465,6.9,4.917056947,5.66,5.497127241,3.599200887,4.174771811,4.114163529,0.1195838,-2.707524,-2.166994,0.8313584,-1.130653,-0.112,-0.0803226,-0.0993549,-0.0790323,-0.0670968,5.78,0.0752,-0.037041,-0.0453634,-0.1039845,-0.0453634,-0.062,-0.11,-0.08,-0.11,0.038297,0.0276037,0.0161633,5.5,6.76480827,8.118117627,3.126190198,3.759547588,0.216303449,-0.187144996,0.169999341,0.051548301,-0.085345204
1991.666667,4.1646539,6.9,4.919980926,5.45,5.494665095,3.613509147,4.168585859,4.114767912,0,-2.707524,-2.166994,0,-1.130653,0.0182359,0.0016129,-0.0080645,0.013613,-0.0016129,5.57,0.0893,-0.17048,0,-0.1039845,0,-0.05294,-0.03,0,0,0,0,0,5.6,6.768148325,8.118087817,3.154571943,3.766187657,0.27563538,-0.101241331,0.037705829,0.275076441,0.022018574
1991.75,4.16263074,7,4.921439715,5.21,5.498396978,3.583102185,4.166308571,4.115274005,-0.0072307,-2.7147547,-2.2033549,0.1815766,-0.9490764,-0.0334573,-0.0025806,-0.0109677,0.0176774,0.0096774,5.33,0.0863,-0.26748,0.0599371,-0.0440474,0.0599371,-0.0407,-0.03,-0.04,-0.03,-0.0131395,0.0210075,-0.0123904,5.23,6.777646594,8.119577198,3.143030961,3.778674453,0.000739274,-0.139665842,0.131416491,0.297000641,-0.222500159
1991.833333,4.161683845,7,4.925803359,4.81,5.488483077,3.588534119,4.16579663,4.122105633,0,-2.7147547,-2.2033549,-2.031689,-2.980766,-0.111752,-0.1374193,-0.0940323,-0.0746775,-0.0746774,4.89,0.0964,-1.4971,0,-0.0440474,0,-0.1,-0.08,-0.12,-0.09,-0.0375272,-0.0729873,-0.0503751,4.86,6.788521191,8.121183242,3.218835824,3.795668948,0.345499597,-0.094987217,0.084963122,0.114046542,0.052453965
1991.916667,4.157511831,7.3,4.928701911,4.43,5.48346825,3.600676458,4.162065514,4.124178408,0,-2.7147547,-2.2033549,1.279481,-1.701285,-0.1369421,-0.1206452,-0.1227419,-0.1143548,-0.0640322,4.38,0.0283,-1.5442,0,-0.0440474,0,-0.31866,-0.11,-0.25,-0.28,0.0725924,0.0769802,0.076642,4.09,6.799055862,8.123142688,3.283539338,3.813858757,0.335665555,0.010894375,0.087198827,0.208900464,-0.051210835
1992,4.151458716,7.3,4.929425239,4.03,5.474117706,3.62912945,4.183423245,4.133164554,0,-2.7147547,-2.2033549,0,-1.701285,-0.1983844,-0.1493548,-0.172258,-0.1706451,-0.1009678,4.15,-0.0394,-1.3435,0,-0.0440474,0,0,0,0,0,0,0,0,4.4,6.813884063,8.125719742,3.234867277,3.831723598,0.489831261,-0.100735839,-0.0909273,0.160259801,0.024156736
1992.083333,4.158726821,7.4,4.931592087,4.06,5.469999188,3.638664525,4.180843308,4.134174064,0.0497054,-2.6650493,-2.2031349,0.0519576,-1.649327,0.0104358,0,-0.0082759,0.0082759,-0.0082759,4.29,-0.0127,0.87444,0.0523735,0.0083261,0.0523735,0.01261,0.01,0,-0.01,0.0149185,0.0215657,0.0192687,4.13,6.83000993,8.13123655,3.213581836,3.861297971,0.485975151,-0.185580277,-0.080659577,0.01723311,-0.016308448
1992.166667,4.167429273,7.4,4.935193099,3.98,5.479471576,3.620038357,4.174218025,4.143293444,-0.0609602,-2.7260095,-2.3280933,-0.3221694,-1.971497,0.0021741,0,-0.0017241,0.0017241,-0.0017241,4.63,-0.0376,0.25556,-0.0720957,-0.0637696,-0.0720957,0,0,0,0,-0.0110161,-0.0159465,-0.0093733,4.07,6.84236306,8.132383288,3.333703386,3.875047769,0.029226679,-0.162315461,0.253223617,0.001884579,-0.286374531
1992.25,4.174674921,7.4,4.937347498,3.73,5.494870506,3.614613777,4.182401226,4.142420185,0,-2.7260095,-2.3280933,0,-1.971497,-0.146796,-0.1493334,-0.1833334,-0.1586667,-0.1733333,4.3,-0.0148,-1.81,0,-0.0637696,0,-0.20394,-0.14,-0.2,-0.25,0,0,0,3.85,6.849914279,8.131148285,3.119983236,3.890881082,-0.111340432,-0.163660783,0.335633319,-0.04389744,-0.237560797
1992.333333,4.178126424,7.6,4.939497266,3.82,5.50464024,3.6367437,4.185920506,4.145021834,0.1565276,-2.5694819,-2.1787347,1.07835,-0.8931464,-0.0571439,-0.0467997,-0.0589247,-0.0574623,-0.0627958,4.19,-0.0962,0.52329,0.0249249,-0.0388447,0.0249249,0,0,0.00999,0.02,0.0055148,0.0252772,0.0288966,3.8,6.857093364,8.130795146,3.048561887,3.895527703,-0.021714405,-0.19948514,0.136925314,0.229708834,-0.135928973
1992.416667,4.178238307,7.8,4.942356453,3.76,5.51213759,3.656872658,4.182782699,4.146778872,0,-2.5694819,-2.1787347,0,-0.8931464,0,0.0061229,0.0122581,0.006129,0.006129,4.17,-0.1483,-0.51384,0,-0.0388447,0,0,0,0,0,0,0,0,4.53,6.860978087,8.129263436,3.055744943,3.892656683,0.046254156,-0.137211607,0.11631041,0.208825004,-0.049084148
1992.5,4.186998186,7.7,4.945207489,3.25,5.509388337,3.648031418,4.186528649,4.152346139,-0.0457016,-2.6151835,-2.2604484,-5.539924,-6.43307,-0.0827613,-0.2903225,0,0.0387096,0.0387096,3.6,-0.2332,-3.1631,-0.0614905,-0.1003352,-0.0614905,-0.08552,-0.08,-0.3,0,-0.0728434,-0.2643203,0.0146065,3.37,6.87036489,8.129351868,3.054378469,3.901386639,0.183910105,-0.046680167,0.180516211,0.155521009,0.107813317
1992.583333,4.182153954,7.6,4.947340444,3.3,5.500278139,3.656407914,4.189427443,4.153603546,0.0116073,-2.6035762,-2.262762,0.3809592,-6.052111,0.0080731,-0.0054839,0.0041935,-0.0029032,0.0054839,3.47,-0.063,0.81421,-0.0716269,-0.1719621,-0.0716269,0.02583,0.01,0.01,0.01,0.0016199,0.0296346,0.0253724,3.51,6.881103248,8.130795146,3.057250614,3.916592549,0.101279373,-0.183572158,-0.032584049,0.412460546,-0.115532837
1992.666667,4.184310182,7.6,4.949468859,3.22,5.505737957,3.667502588,4.192952329,4.160366358,0,-2.6035762,-2.262762,0,-6.052111,0.0149982,0.0148064,-0.0031936,-0.0148064,-0.0121936,3.18,0.0109,0.13372,0,-0.1719621,0,0,0,0.01,-0.01,0,0,0,4.47,6.895682698,8.134174272,3.119762422,3.933921474,0.243793497,-0.137937931,0.004839028,0.105157124,0.101422022
1992.75,4.191882562,7.3,4.953712147,3.1,5.48691088,3.67622472,4.199905058,4.161255268,-0.1153874,-2.7189636,-2.4349905,1.47447,-4.577641,0,0.0090646,0.0070646,-0.001,-0.002,3.3,0.0008,0.065621,-0.0489976,-0.2209597,-0.0489976,0,0,0.01,0.01,0.0092725,0.0622011,0.026455,3.04,6.911448451,8.138097338,3.162686353,3.963191292,0.265956287,-0.109107868,0.055971711,0.091465234,-0.019479249
1992.833333,4.196218005,7.4,4.956531035,3.09,5.473530384,3.657878863,4.197126757,4.16852396,0.0327609,-2.6862027,-2.4600974,-0.951564,-5.529205,-0.0216625,0.0019355,0.0019355,0.0043334,0.0043334,3.68,0.0508,-0.21359,0.0488004,-0.1721593,0.0488004,-0.04999,-0.02,0,0,-0.0210853,0.0272076,0.0116822,3.45,6.923333309,8.138827553,3.237972321,3.982406909,-0.050941421,-0.05864535,0.248049731,-0.010409223,-0.385338299
1992.916667,4.197080136,7.4,4.957937505,2.92,5.470462317,3.69654996,4.201792897,4.169699376,-0.1789933,-2.865196,-2.6926533,-0.1870231,-5.716228,-0.0170834,-0.0029032,-0.0029032,0.0027634,-0.0059463,3.71,0.0825,-0.87824,-0.1858393,-0.3579986,-0.1858393,0.03873,0.00999,-0.01,-0.01,-0.0137785,-0.0047101,-0.0148007,2.66,6.932350326,8.138301852,3.234788543,3.994505811,0.000722476,-0.183623727,0.284887995,-0.201977371,-0.2031691
1993,4.201423101,7.3,4.96144505,3.02,5.474578932,3.705146427,4.201598285,4.165781112,0,-2.865196,-2.6926533,0,-5.716228,0.0274858,-0.0070968,-0.0070968,-0.0070968,-0.0283871,3.5,0.0345,0.57986,0,-0.3579986,0,0,0,0,0,0,0,0,3.02,6.937702355,8.136606045,3.163151676,4.003799677,-0.002249,-0.327819935,0.021675079,0.051263338,-0.04389518
1993.083333,4.205422204,7.1,4.963543687,3.03,5.474746598,3.67999006,4.20135871,4.173602347,0.035227,-2.829969,-2.6626846,-0.3561501,-6.072378,0,-0.0178571,0,0.0089285,0,3.39,-0.0111,0.81493,-0.0905709,-0.4485695,-0.0905709,0,0,-0.02,0,-0.0133489,-0.010101,-0.0022956,3.18,6.940706379,8.135200439,3.157851123,4.000784517,-0.037349034,-0.114076825,0.117391895,0.196016815,0.020119421
1993.166667,4.20472844,7,4.964940335,3.07,5.473740182,3.674603029,4.198884741,4.171321035,-0.0385323,-2.8685013,-2.7226141,0.2812876,-5.79109,0,-0.0021429,0,0.0010715,0.0103226,3.33,0.0012,0.38142,-0.1336903,-0.5822598,-0.1336903,0,-0.01,0,0,-0.0288585,0.0101242,0.0012739,3.83,6.945436346,8.134408918,3.194050203,4.005130762,-0.022356288,-0.170814118,0.006720153,0.183074122,0.035330191
1993.25,4.207722353,7.1,4.968423445,2.96,5.468102334,3.71024948,4.203497876,4.173186549,0,-2.8685013,-2.7226141,0,-5.79109,0,0,0,0,0.0296774,3.24,0.0059,-0.49021,0,-0.5822598,0,0,0,0,0,0,0,0,3.01,6.954257113,8.134291602,3.294539729,4.012501624,0.272100775,-0.095477804,0.063067595,0.100065664,0.106141476
1993.333333,4.204280594,7.1,4.971201225,3,5.46005349,3.726753107,4.212349795,4.171938119,0.3306535,-2.5378478,-2.3865859,-0.5148711,-6.305962,-0.0108318,-0.0083871,-0.0083871,-0.0083871,-0.0125806,3.36,-0.0094,-0.16542,0.1540541,-0.4282057,0.1540541,-0.02583,-0.01,-0.02,-0.02,-0.0075847,-0.0089273,-0.0074855,3.02,6.971574792,8.141772205,3.256479847,4.034842227,-0.048399564,-0.038490974,0.003390175,0.165135942,-0.040937911
1993.416667,4.206143805,7,4.971894466,3.04,5.452539472,3.718778004,4.209724713,4.18018581,0,-2.5378478,-2.3865859,0,-6.305962,-0.0149982,-0.0116129,-0.0116129,-0.0116129,-0.0174193,3.54,-0.0913,1.1287,0,-0.4282057,0,0,0,0,0,0,0,0,3.92,6.980168959,8.143372089,3.275104918,4.041383211,0.122501922,-0.071141923,-0.040580755,0.011826753,0.073835896
1993.5,4.209283557,6.9,4.973279508,3.06,5.461541048,3.735190357,4.216842392,4.181958535,0.0352706,-2.5025772,-2.3738807,0.096495,-6.209466,0.0208721,0,-0.0077419,0,0,3.47,-0.0981,0.11726,-0.0440386,-0.4722443,-0.0440386,0.02696,0.02,0,-0.01,0.0072311,0.0034574,-0.002669,3.07,6.988966534,8.14322675,3.278049984,4.05154144,0.16833351,-0.239193693,0.028475193,-0.148691178,-0.064095454
1993.583333,4.20830995,6.8,4.97535348,3.03,5.463619918,3.721128808,4.214598616,4.187121232,0.0682457,-2.4343315,-2.3267188,0.1774205,-6.032046,0.0060878,0.0045161,0.0067742,0,0.0090322,3.44,-0.1259,0.1158,-0.0337469,-0.5059912,-0.0337469,0,0,0.01,0.02,-0.004911,0.0179817,0.0270637,3.19,6.997778782,8.144272715,3.27951927,4.057542256,0.005928871,-0.218395372,-0.084752066,-0.004940576,-0.08054713
1993.666667,4.213128578,6.7,4.976733742,3.09,5.461838294,3.732776715,4.223675479,4.19038175,0.1846016,-2.2497299,-2.1681072,0.0946371,-5.937409,0,0.0084839,0.0109677,-0.003,0.0049677,3.36,-0.0376,0.72564,0.0441352,-0.461856,0.0441352,0,0,0.01,0,0.0084072,0.0258622,-0.0106391,3.99,7.00687637,8.146158495,3.306043856,4.068069031,0.150717799,-0.160262166,-0.065813925,0.033553179,0.003039373
1993.75,4.220665858,6.8,4.980863136,2.99,5.470588587,3.745141633,4.221417645,4.191350273,0,-2.2497299,-2.1681072,0,-5.937409,0,0.007,0,-0.007,-0.0139999,3.39,-0.1111,-0.26669,0,-0.461856,0,0,0,0,0,0,0,0,3.03,7.014904194,8.147433008,3.342048753,4.082761065,-0.002706644,-0.203141932,-0.112181968,0.130501096,-0.068716562
1993.833333,4.224808338,6.6,4.983606622,3.02,5.487200681,3.752745874,4.22630806,4.192484069,-0.0450063,-2.2947362,-2.2521794,0.0440441,-5.893365,0.0107708,0,0,0,0,3.58,-0.1693,-0.41717,-0.1588845,-0.6207405,-0.1588845,0.02308,0.01,0,0,-0.0059419,-0.0097024,-0.0136355,3.16,7.024737994,8.151333338,3.367916327,4.097921491,-0.169334488,0.007952993,0.092700198,0.098014957,-0.084958835
1993.916667,4.230099938,6.5,4.985659308,2.96,5.503215478,3.762478368,4.228205067,4.195410871,-0.1333112,-2.4280474,-2.4145506,0.1056618,-5.787703,0.0123093,-0.0032258,0,0,-0.0258064,3.61,-0.1999,-0.93965,-0.3139902,-0.9347307,-0.3139902,0,0,-0.01,0,-0.0460531,-0.0522943,-0.0475011,2.85,7.029618867,8.152601277,3.379633204,4.1023954,-0.126810399,-0.135919311,0.144535574,-0.14134776,-0.072311947
1994,4.233767317,6.6,4.985659308,3.05,5.512743027,3.763546199,4.23223519,4.198013648,0,-2.4280474,-2.4145506,0,-5.787703,0,-0.0067742,0,0,-0.0541936,3.54,-0.2694,-0.12523,0,-0.9347307,0,0,0,0,0,0,0,0,3.68,7.031387839,8.152601277,3.324712227,4.107951566,-0.21503792,-0.342838866,-0.114454204,-0.05800516,-0.050489823
1994.083333,4.234034038,6.6,4.988389685,3.25,5.526169814,3.784984772,4.239497743,4.203557647,0.2618445,-2.1662029,-2.1872477,1.650469,-4.137234,0.1458303,0,0.1339285,0.125,0.1428571,3.87,-0.46,0.92871,0.0862723,-0.8484584,0.0862723,0.16333,0.14,0,0.15,0.1136575,0.0013754,0.1185914,3.49,7.035532649,8.152831638,3.292609441,4.101750404,0.003396023,-0.173167771,0.065985244,0.018764136,0.1173877
1994.166667,4.244319392,6.5,4.991112628,3.34,5.536231297,3.782392566,4.244056835,4.202436345,0.3355493,-1.8306536,-1.8726575,-0.4439781,-4.581213,0.0174965,0,-0.0000575,-0.001129,0.0010139,4.32,-0.352,0.0037052,0.1579792,-0.6904792,0.1579792,-0.00001,0,0,-0.05,0.0011647,0.0221783,-0.047771,4.18,7.038871257,8.15409768,3.310360515,4.098402982,-0.067428505,-0.059459337,0.151641228,-0.116307209,0.051642949
1994.25,4.249573232,6.4,4.991792206,3.56,5.533508059,3.804437795,4.245605356,4.204065557,0,-1.8306536,-1.8726575,0,-4.581213,0.0649976,0.052,0.0007956,0.0051291,0.0051291,4.82,-0.3216,0.52159,0,-0.6904792,0,0.15001,0.06001,0.12,0.08,0,0,0,3.73,7.039747988,8.154442686,3.387841927,4.100657924,-0.466164379,-0.164072872,0.214508785,-0.095196167,-0.051509976
1994.333333,4.254996917,6.1,4.993828176,4.01,5.547791213,3.770758935,4.244114231,4.208595441,0.321621,-1.5090326,-1.5839441,-1.093851,-5.675064,0.1385798,0.0921935,0.0114625,0.0171291,0.0171291,5.31,-0.3215,1.1674,0.3097633,-0.3807159,0.3097633,0.11072,0.05,0.05,-0.07,0.0208266,0.0378915,-0.0816925,4.6,7.041674097,8.157141123,3.288028684,4.090537324,-0.313686938,-0.264068815,0.228670979,-0.204968,0.087446958
1994.416667,4.261480567,6.1,4.99653637,4.25,5.547908088,3.787683523,4.249751595,4.212557135,0,-1.5090326,-1.5839441,0,-5.675064,0.0571458,0.0258064,-0.036129,-0.0361291,-0.0361291,5.27,-0.3661,0.29732,0,-0.3807159,0,0,0,0,0,0,0,0,5.96,7.043334573,8.153838847,3.277333394,4.089583245,-0.293709234,-0.232719669,0.167778911,-0.102397549,0.13091433
1994.5,4.263267029,6.1,4.999911331,4.26,5.560489305,3.786777192,4.249066507,4.212023889,0.0799912,-1.4290414,-1.512212,0.0267156,-5.648348,-0.0416,0,0,0.0083871,0.0083871,5.48,-0.3252,-2.032,-0.0383297,-0.4190456,-0.0383297,-0.0496,-0.04,0,0,-0.0365863,0.0107008,-0.0071254,4.29,7.048125732,8.15628071,3.257904212,4.092058618,-0.264782728,-0.101859094,0.135447572,0.125452589,0.146434008
1994.583333,4.268800544,6,5.003946306,4.47,5.576441406,3.802542905,4.258360704,4.2158097,0.4314457,-0.9975957,-1.0959365,0.5268433,-5.121505,0.0559949,0,0.0154839,0.0067742,0.0016129,5.56,-0.2977,0.60216,0.4443426,0.025297,0.4443426,0.12399,0.06,0,0.03,0.046937,0.019189,0.0386752,4.7,7.048038824,8.155505706,3.23048814,4.085825041,-0.199697564,-0.089834809,0.157413651,0.041444653,0.277343419
